OBJECTID,CNN,CNNTEXT,ST_NAME1,ST_TYPE1,ST_NAME2,ST_TYPE2,ST_NAME3,ST_TYPE3,ST_NAME4,ST_TYPE4,TOTEMP2,UNIVPROX,SIGNALIZED,PKGMETERS,MAXPCTSLPE,MODEL6_VOL,HH_PEDMODE,PCOL_04_09,PCOL_RATE,point
6748,27500000,27500000,17TH,AVE,GEARY,BLVD, , , , ,796,0,0,0,6,5486080,2377,3,1.09000003,POINT (-122.47616918909442 37.7804758500083)
5197,21281000,21281000,ESMERALDA,AVE,WINFIELD,ST, , , , ,350,0,0,0,10,133381,2074,0,0,POINT (-122.41797647902243 37.74344717073284)
5684,30765000,30765000,BROADWAY,0,BATTERY,ST, , , , ,224,0,0,0,16,5692909,2558,2,0.69999999,POINT (-122.40105129318694 37.79858005418449)
5932,27554000,27554000,26TH,AVE,GEARY,BLVD, , , , ,543,0,0,1,7,1696529,2884,2,2.3599999,POINT (-122.4858075765166 37.780037953074014)
3075,23207000,23207000,20TH,AVE,PACHECO,ST, , , , ,529,0,0,0,4,296607,1362,0,0,POINT (-122.47728325171738 37.750462900125505)
7176,52056000,52056000,OCEAN,AVE,INGLESIDE,PATH, , , , ,415,0,0,0,8,863393,1297,0,0,POINT (-122.46323806817908 37.725589321003085)
6201,25589000,25589000,NORTH POINT,ST,LARKIN,ST, , , , ,702,0,0,0,40,2138467,1066,0,0,POINT (-122.42200682132084 37.8054966484708)
447,20846000,20846000,MANSELL,ST,BOWDOIN,ST, , , , ,196,0,0,0,13,104402,839,0,0,POINT (-122.40797692607548 37.71973600103787)
572,21602000,21602000,SUMMIT,ST,MINERVA,ST, , , , ,1268,0,0,0,21,67939,1056,0,0,POINT (-122.45351334534098 37.71579505150249)
1375,23316000,23316000,LAKESHORE,DR,BONNIE BRAE,LN, , , , ,278,0,0,0,2,318842,285,0,0,POINT (-122.49715997043177 37.72976975518915)
7331,24808000,24808000,VALLEJO,ST,BATTERY,ST, , , , ,41644,0,0,1,14,1625705,1858,1,1.23000002,POINT (-122.40124024172351 37.799531448006384)
7490,28010000,28010000,ANZA,ST,48TH,AVE, , , , ,8233,0,0,0,7,183206,812,0,0,POINT (-122.50922815944038 37.77704400259704)
3260,25493000,25493000,FILBERT,ST,JONES,ST, , , , ,1013,0,0,1,11,108071,4499,1,18.51000023,POINT (-122.41594335289865 37.80054721387712)
4474,24627000,24627000,04TH,ST,HOWARD,ST, , , , ,30571,0,1,1,9,7214123,1899,0,0,POINT (-122.40270815370037 37.78325923636659)
596,22500000,22500000,SARGENT,ST,ORIZABA,AVE, , , , ,301,0,0,0,9,85709,1305,0,0,POINT (-122.46262048103948 37.7161437944604)
4889,24113000,24113000,21ST,ST,MISSION,ST, , , , ,6241,0,1,0,2,6741450,3293,2,0.58999997,POINT (-122.41890102864883 37.75703540215724)
5823,24663000,24663000,TILLMAN,PL,GRANT,AVE, , , , ,14780,0,0,1,6,4302263,2304,0,0,POINT (-122.40533698870817 37.78931631122731)
2895,22022000,22022000,NEWBURG,ST,DUNCAN,ST, , , , ,492,0,0,1,8,151715,1841,0,0,POINT (-122.43472288812544 37.74561160078642)
1884,20205000,20205000,MCKINNON,AVE,LANE,ST, , , , ,415,0,0,0,4,113590,1245,0,0,POINT (-122.38738174340516 37.73482338215491)
8091,25065000,25065000,KEYES,ALY,PACIFIC,AVE, , , , ,7808,0,1,1,6,1337859,7650,0,0,POINT (-122.410510611822 37.79644274903382)
5976,24203000,24203000,MCLEA,CT,09TH,ST, , , , ,7366,0,0,0,4,1431098,364,0,0,POINT (-122.40908314759477 37.771732107434296)
2810,54058000,54058000,KAMILLE,CT,FOLSOM,ST, , , , ,1307,0,0,0,0,389434,2269,0,0,POINT (-122.41372335081766 37.74881694655723)
4805,27792000,27792000,40TH,AVE,LINCOLN,WAY, , , , ,540,0,0,0,8,357050,897,0,0,POINT (-122.49975965289829 37.7644497113677)
1275,28173000,28173000,SAN BRUNO,AVE,FELTON,ST, , , , ,15776,0,0,0,2,1488112,1177,3,4.03000021,POINT (-122.40459261673467 37.730037195457385)
3160,24116000,24116000,ALVARADO,ST,SAN JOSE,AVE, , , , ,7460,0,0,0,3,1862534,3191,0,0,POINT (-122.4214765212946 37.75446562011476)
3918,25948000,25948000,HICKORY,ST,WEBSTER,ST, , , , ,1742,0,0,1,12,251542,2922,0,0,POINT (-122.42927262994067 37.77464892477951)
6104,26725000,26725000,GOUGH,ST,BAY,ST, , , , ,2008,0,0,0,9,623327,3306,0,0,POINT (-122.42840027430455 37.803727129308015)
4491,27539000,27539000,CLEMENT,ST,21ST,AVE, , , , ,577,0,0,0,7,1693161,2831,1,1.17999995,POINT (-122.48059001574202 37.78221231272368)
7447,27659000,27659000,LAKE,ST,27TH,AVE, , , , ,448,0,0,0,5,353187,1820,0,0,POINT (-122.48728636566038 37.785648841388685)
613,33491000,33491000,CRESPI,DR,SERRANO,DR,VARELA,AVE, , ,1013,1,0,0,5,1936569,1207,0,0,POINT (-122.47610991503866 37.72005134058938)
3524,23764000,23764000,19TH,ST,VERMONT,ST, , , , ,5328,0,0,0,2,172938,1394,0,0,POINT (-122.40413449244689 37.76083390537281)
6627,27771000,27771000,MORAGA,ST,42ND,AVE, , , , ,533,0,0,0,11,327488,1430,0,0,POINT (-122.50124924203537 37.75500279336035)
2851,22040000,22040000,DIAMOND,ST,27TH,ST, , , , ,436,0,0,0,21,113452,1790,0,0,POINT (-122.43584085864777 37.74637267229937)
3370,23954000,23954000,HAMPSHIRE,ST,24TH,ST, , , , ,2792,0,0,1,4,1202177,2005,0,0,POINT (-122.40729118301036 37.75290661186616)
144,21491000,21491000,LOWELL,ST,BYRON,CT, , , , ,689,0,0,1,13,159493,1089,0,0,POINT (-122.44520459209004 37.70926005452419)
4749,27273000,27273000,CABRILLO,ST,07TH,AVE, , , , ,822,0,0,0,5,359666,1338,0,0,POINT (-122.4649420904456 37.77532094629312)
5996,23795000,23795000,06TH,ST,BERRY,ST, , , , ,7523,1,0,0,2,868920,1110,0,0,POINT (-122.3978011384583 37.77227193506059)
498,33222000,33222000,GILMAN,AVE,EARL,ST, , , , ,638,0,0,0,22,242670,304,0,0,POINT (-122.38440201140769 37.71609096809127)
7112,50207000,50207000,ALTA VISTA,TER,VALLEJO,ST, , , , ,532,0,1,0,12,28536,3657,0,0,POINT (-122.41283045145902 37.79807457241798)
3011,25609000,25609000,DOLORES,ST,CLIPPER,ST, , , , ,1296,0,0,0,6,257111,3105,0,0,POINT (-122.42492299981899 37.74943490204452)
44,22509000,22509000,HEAD,ST,PALMETTO,AVE, , , , ,720,0,0,0,4,33455,764,0,0,POINT (-122.46436278293693 37.710768588198455)
2269,21253000,21253000,WINFIELD,ST,CORTLAND,AVE, , , , ,334,0,0,0,6,191075,2025,0,0,POINT (-122.42027504512254 37.73998455743518)
7082,25142000,25142000,OFARRELL,ST,ADA,CT, , , , ,2296,0,1,1,14,12472762,13711,0,0,POINT (-122.41567389042291 37.78544962781847)
6349,25841000,25841000,DOLORES,ST,HIDALGO,TER, , , , ,1732,0,0,0,2,440765,3794,0,0,POINT (-122.42661594442187 37.76706973001669)
4314,21085000,21085000,FOLSOM,ST,EUGENIA,AVE, , , , ,626,0,0,0,14,91906,1653,0,0,POINT (-122.41330664382913 37.740287024219455)
7819,24489000,24489000,02ND,ST,TABER,PL, , , , ,16665,0,0,0,2,1837465,3026,0,0,POINT (-122.39329722069009 37.782821344995256)
878,20852000,20852000,BOWDOIN,ST,OLMSTEAD,ST, , , , ,283,0,0,0,5,53517,780,0,0,POINT (-122.40852406657069 37.72102674573532)
6094,25466000,25466000,VENARD,ALY,CHESTNUT,ST, , , , ,1223,0,1,0,8,611546,3411,0,0,POINT (-122.41285038640001 37.803807170460246)
2587,21099000,21099000,PERALTA,AVE,MAYFLOWER,ST, , , , ,496,0,0,0,5,35225,978,0,0,POINT (-122.40877593922814 37.74237920039798)
5268,25453000,25453000,POWELL,ST,LOMBARD,ST, , , , ,3506,0,0,0,3,278581,4307,2,14.35999966,POINT (-122.41138852683727 37.80303390050236)
7300,23099000,23099000,HIGUERA,AVE,ARBALLO,DR, , , , ,637,1,0,0,4,722087,1802,0,0,POINT (-122.48315976075338 37.71827108909958)
6504,25559000,25559000,ROCKLAND,ST,LARKIN,ST, , , , ,2927,0,0,0,6,258470,4056,0,0,POINT (-122.42063320100574 37.798693049964214)
3402,23962000,23962000,POTRERO,AVE,23RD,ST, , , , ,2578,0,0,1,5,431465,1819,2,9.27000046,POINT (-122.40645261591162 37.75427693327935)
4275,22141000,22141000,BADEN,ST,JOOST,AVE, , , , ,358,0,0,0,22,78428,1318,0,0,POINT (-122.43974776009884 37.73236806382961)
8106,32948000,32948000,FARVIEW,CT,FREDELA,LN, , , , ,1832,0,0,1,3,75336,613,0,0,POINT (-122.4506971721261 37.75511361691446)
8123,23966000,23966000,HAMPSHIRE,ST,22ND,ST, , , , ,3269,0,0,1,4,400618,1912,0,0,POINT (-122.40760186846585 37.75610878375124)
7692,20535000,20535000,DIANA,ST,WILLIAMS,AVE,SHOUP,AVE, , ,1311,0,0,0,2,110978,1035,0,0,POINT (-122.3964093073849 37.729800862748995)
5426,35003000,35003000,DELANCEY,ST,BRYANT,ST, , , , ,1941,0,0,0,11,929732,1037,0,0,POINT (-122.39116559340125 37.78477478035365)
5007,54164000,54164000,LICK,PL,POST,ST, , , , ,62358,0,0,0,0,2068869,4073,0,0,POINT (-122.40268333663568 37.78901678798759)
7471,26383000,26383000,MASONIC,AVE,GOLDEN GATE,AVE, , , , ,5138,1,0,0,9,1986075,2221,1,1.00999999,POINT (-122.44684647020505 37.77766910876878)
5766,26952000,26952000,WASHINGTON,ST,PRESIDIO,AVE, , , , ,1868,0,0,1,3,207289,801,0,0,POINT (-122.44733033267853 37.78994082936)
3688,27812000,27812000,CABRILLO,ST,29TH,AVE, , , , ,425,0,0,0,6,233410,1108,0,0,POINT (-122.48860612397321 37.77424108382723)
861,22576000,22576000,PLYMOUTH,AVE,GRAFTON,AVE, , , , ,408,0,0,0,10,173724,1551,0,0,POINT (-122.45613349830872 37.72003330138103)
4864,25634000,25634000,21ST,ST,QUANE,ST, , , , ,1018,0,0,0,13,186876,2924,0,0,POINT (-122.42497694424982 37.75666964342461)
5404,25190000,25190000,ELLIS,ST,VAN NESS,AVE, , , , ,7194,0,0,1,20,7490280,4880,0,0,POINT (-122.42100835981473 37.78382411800338)
3292,27125000,27125000,11TH,AVE,NORIEGA,ST, , , , ,2406,0,0,0,2,144604,1070,0,0,POINT (-122.46780259950779 37.754626365566196)
5885,27986000,27986000,44TH,AVE,GEARY,BLVD, , , , ,14198,0,0,0,11,169548,1919,0,0,POINT (-122.50508957094225 37.77915986546036)
6905,30732000,30732000,MARKET,ST,BATTERY,ST, , , , ,374,0,1,0,30,11172786,128,1,0.18000001,POINT (-122.39950451063143 37.7908053757876)
1243,21665000,21665000,MAYNARD,ST,CONGDON,ST, , , , ,708,0,0,0,16,115634,1350,0,0,POINT (-122.42602470447352 37.72939698195289)
4382,30769000,30769000,CALIFORNIA,ST,PRATT,PL, , , , ,198,0,1,1,25,538925,441,0,0,POINT (-122.4080888392508 37.792179207450516)
994,22588000,22588000,DE MONTFORT,AVE,MIRAMAR,AVE, , , , ,395,1,0,0,15,2150340,1262,0,0,POINT (-122.45818925678621 37.72365751079474)
5163,23872000,23872000,08TH,ST,BRANNAN,ST, , , , ,1259,0,1,0,7,4653889,332,0,0,POINT (-122.40542473456973 37.77129635276236)
5017,24920000,24920000,SUTTER,ST,MASON,ST, , , , ,9075,0,1,1,57,8868815,7327,3,0.68000001,POINT (-122.41024243798574 37.7890163386067)
7719,23226000,23226000,CRESTLAKE,DR,GOLETA,AVE, , , , ,473,0,0,1,6,213740,611,0,0,POINT (-122.4832763113698 37.73545581145293)
1620,20057000,20057000,HUDSON,AVE,ARELIOUS WAL,DR, , , , ,901,0,0,0,7,202392,357,0,0,POINT (-122.37332627870273 37.7315610647648)
2868,23284000,23284000,SANTIAGO,ST,30TH,AVE, , , , ,390,0,0,0,9,207915,1466,0,0,POINT (-122.48760652905152 37.74439863545763)
7683,20485000,20485000,03RD,ST,WALLACE,AVE,LANE,ST, , ,1151,0,1,0,6,1059391,832,0,0,POINT (-122.39289941972628 37.728489580836595)
2878,23266000,23266000,26TH,AVE,SANTIAGO,ST, , , , ,345,0,0,0,10,200504,1242,1,9.97000027,POINT (-122.48332232372428 37.744587068764744)
6802,27387000,27387000,22ND,AVE,LAWTON,ST, , , , ,1630,0,0,0,2,248105,1417,0,0,POINT (-122.47994506676389 37.757825479251906)
5749,24450000,24450000,HAYES,ST,VAN NESS,AVE, , , , ,27323,0,1,1,3,7288469,1644,3,0.81999999,POINT (-122.41969356626672 37.77729985603636)
3172,25771000,25771000,DIAMOND,ST,22ND,ST, , , , ,2335,0,0,1,10,40099,2210,0,0,POINT (-122.43659981365602 37.75435870434679)
1943,52168000,52168000,HWY 101 N ON,RAMP,HWY 101 NORT,0, , , , ,900,0,0,0,8,182079,658,0,0,POINT (-122.40797080223862 37.738617484072705)
5022,24542000,24542000,MINNA,ST,01ST,ST, , , , ,74019,0,1,1,3,16333419,153,1,0.12,POINT (-122.3970347949454 37.78933265212615)
2438,21332000,21332000,MISSION,ST,29TH,ST, , , , ,720,0,1,0,18,5076849,2473,2,0.79000002,POINT (-122.42089365980519 37.74403763234487)
6472,24186000,24186000,15TH,ST,POTRERO,AVE, , , , ,12668,0,1,1,5,2029698,124,0,0,POINT (-122.40768503352709 37.767081982140844)
3288,27048000,27048000,OAK PARK,DR,LAKE FOREST,CT, , , , ,3438,0,0,0,6,102932,765,0,0,POINT (-122.46020987403931 37.75462956621963)
6989,24757000,24757000,MONTGOMERY,ST,MERCHANT,ST, , , , ,11601,0,0,1,3,4738728,3135,0,0,POINT (-122.40322140022653 37.795066329332236)
8059,23675000,23675000,MISSISSIPPI,ST,17TH,ST, , , , ,9894,1,0,0,3,606496,605,0,0,POINT (-122.39482876049905 37.76524759989146)
847,23011000,23011000,GARFIELD,ST,JUNIPERO SER,BLVD, , , , ,687,1,0,0,25,490456,1193,0,0,POINT (-122.4723433461513 37.7196355763085)
2763,23419000,23419000,QUINTARA,ST,37TH,AVE, , , , ,1352,0,0,0,8,260115,694,0,0,POINT (-122.4953697657337 37.74779353995936)
5146,34164000,34164000,TERRY A FRAN,BLVD,MISSION BAY,BLVD, , , , ,828,1,0,0,12,531285,100,0,0,POINT (-122.38657697042689 37.77128757017983)
1424,23118000,23118000,EUCALYPTUS,DR,24TH,AVE, , , , ,998,0,0,0,7,309807,475,0,0,POINT (-122.48001539924408 37.731148378468035)
6158,26541000,26541000,VAN NESS,AVE,JACKSON,ST, , , , ,4730,0,1,1,4,5733674,5028,2,0.69999999,POINT (-122.42304880431443 37.793935004988356)
2016,33274000,33274000,REBECCA,LN,KEITH,ST, , , , ,506,0,0,0,27,131680,955,0,0,POINT (-122.38176737198512 37.73746600491691)
5751,27534000,27534000,BALBOA,ST,24TH,AVE, , , , ,395,0,0,0,8,206126,2447,0,0,POINT (-122.48339012000608 37.77635100548603)
4059,27628000,27628000,LAKE,ST,PARK PRESIDI,BLVD,HWY 1 NORTHB,0,HWY 1 SOUTHB,0,421,0,0,1,5,649686,1356,2,6.15999985,POINT (-122.47262579011547 37.78631480644827)
4049,27239000,27239000,05TH,AVE,FULTON,ST, , , , ,1292,0,0,0,11,467012,2305,0,0,POINT (-122.46268379583704 37.77375975206842)
3404,27710000,27710000,KIRKHAM,ST,31ST,AVE, , , , ,691,0,0,0,8,374285,1629,1,5.34000015,POINT (-122.48972214957982 37.75926486102782)
2927,22322000,22322000,25TH,ST,FOUNTAIN,ST, , , , ,536,0,0,0,6,83754,2173,1,23.87999916,POINT (-122.4415380771287 37.749230817819026)
251,21369000,21369000,ROBINSON,DR,CANYON,DR, , , , ,625,0,0,0,6,111173,696,0,0,POINT (-122.42928919817423 37.70887063312978)
466,20443000,20443000,GILMAN,AVE,INGALLS,ST, , , , ,362,0,0,0,20,201421,739,0,0,POINT (-122.39187034295485 37.720349099215426)
232,54172000,54172000,TUNNEL,AVE,RECYCLE,RD, , , , ,417,0,0,0,0,346493,185,0,0,POINT (-122.4013309615855 37.708630167750435)
3482,51354000,51354000,UPTON,AVE,WOOL,CT, , , , ,22,0,0,0,1,143555,15,0,0,POINT (-122.4731843388091 37.800159941233986)
3437,30749000,30749000,PAGE,ST,MARKET,ST,12TH,ST, , ,819,0,1,0,13,2070314,1829,1,0.97000003,POINT (-122.42025427938094 37.774358675205114)
8000,25536000,25536000,BAY,ST,LEAVENWORTH,ST, , , , ,886,0,0,0,13,1823486,1683,0,0,POINT (-122.41853063154852 37.80499904332704)
3950,25950000,25950000,FELL,ST,WEBSTER,ST, , , , ,1522,0,1,0,7,1101289,4165,2,3.63000011,POINT (-122.4293658600457 37.77511118020253)
6381,23682000,23682000,CONNECTICUT,ST,MARIPOSA,ST, , , , ,11599,0,0,0,2,181729,973,0,0,POINT (-122.3976127084002 37.763793893243765)
6265,26832000,26832000,SUTTER,ST,LYON,ST, , , , ,2035,0,0,0,10,241378,2011,0,0,POINT (-122.44483134438576 37.78461701533587)
5301,27716000,27716000,JUDAH,ST,33RD,AVE, , , , ,703,0,0,0,7,284130,1669,0,0,POINT (-122.4919974731658 37.7610395137361)
5290,25371000,25371000,LOMBARD,ST,CHILD,ST, , , , ,4537,0,0,1,3,231065,4157,0,0,POINT (-122.4076299105822 37.80349838802997)
1842,20739000,20739000,SILVER,AVE,LEDYARD,ST, , , , ,167,0,0,0,5,337148,1040,0,0,POINT (-122.40285586610314 37.73407320370773)
3588,25220000,25220000,FRANKLIN,ST,SUTTER,ST, , , , ,4384,0,1,1,24,8244341,5913,1,0.23999999,POINT (-122.4234035937407 37.787339163068545)
7776,30823000,30823000,LYON,ST,JEFFERSON,ST, , , , ,316,0,0,0,51,384823,2146,0,0,POINT (-122.44817868150223 37.804079578777554)
3143,27928000,27928000,NORIEGA,ST,48TH,AVE, , , , ,572,0,0,0,13,415196,1206,0,0,POINT (-122.50754578236246 37.75286945542656)
6484,23857000,23857000,15TH,ST,RHODE ISLAND,ST, , , , ,1490,0,0,0,3,338797,40,0,0,POINT (-122.40280699528351 37.767373217855905)
3624,23648000,23648000,PENNSYLVANIA,AVE,20TH,ST, , , , ,3846,0,0,0,8,150410,1119,0,0,POINT (-122.39336473174875 37.76020191248808)
7797,26616000,26616000,SCOTT,ST,ELLIS,ST, , , , ,3011,0,0,1,3,377345,2500,0,0,POINT (-122.43744643108067 37.78172707908989)
5702,53064000,53064000,PALO ALTO,AVE,MARVIEW,WAY, , , , ,926,0,0,0,0,214287,2232,0,0,POINT (-122.45038570483874 37.75675062598625)
4929,23300000,23300000,OCEAN,AVE,EVERGLADE,DR, , , , ,346,0,0,0,5,317543,698,0,0,POINT (-122.48889995839696 37.732121651098225)
8042,24136000,24136000,FOLSOM,ST,ENTERPRISE,ST, , , , ,5115,0,0,0,2,456780,1215,0,0,POINT (-122.4152506494847 37.7647052995405)
3456,24255000,24255000,BERWICK,PL,HERON,ST, , , , ,11295,0,0,0,2,337748,905,0,0,POINT (-122.40830955798349 37.77478712065332)
2461,21906000,21906000,28TH,ST,CHURCH,ST, , , , ,357,0,0,0,18,339091,2597,0,0,POINT (-122.42682230355112 37.74529850159599)
628,20945000,20945000,MANSELL,ST,JOHN F SHELL,DR, , , , ,2005,0,0,0,22,188735,0,0,0,POINT (-122.41851237031268 37.71876609066602)
2629,21330000,21330000,MISSION,ST,GODEUS,ST, , , , ,967,0,0,0,5,1187916,2438,0,0,POINT (-122.42168044820176 37.74282117411685)
1921,21829000,21829000,MISSION,ST,LEESE,ST,HIGHLAND,AVE, , ,334,0,1,0,18,401602,1753,2,9.96000004,POINT (-122.424040148774 37.73740624662911)
5436,26666000,26666000,UNION,ST,WEBSTER,ST, , , , ,679,0,0,0,2,723113,2932,0,0,POINT (-122.43384673198783 37.79729802899285)
4302,22917000,22917000,SANTA CLARA,AVE,TERRACE,DR, , , , ,715,0,0,0,8,263780,660,0,0,POINT (-122.46571546147756 37.737392307814716)
3461,27980000,27980000,LA PLAYA,0,CABRILLO,ST, , , , ,9667,0,0,0,4,317637,723,0,0,POINT (-122.51003695649426 37.773259469700314)
1319,23030000,23030000,STRATFORD,DR,LYNDHURST,DR, , , , ,503,1,0,0,4,538346,632,0,0,POINT (-122.47342750793243 37.72458587112083)
1652,21825000,21825000,MARSILY,ST,SAINT MARYS,AVE, , , , ,421,0,0,0,14,209231,1530,0,0,POINT (-122.42740101332146 37.73450732780537)
7236,25800000,25800000,POND,ST,16TH,ST, , , , ,2062,0,0,0,7,1605111,2897,0,0,POINT (-122.4322795164404 37.764288964959825)
451,21736000,21736000,MISSION,ST,KENNY,ALY, , , , ,623,0,0,0,16,679607,1444,1,2.94000006,POINT (-122.43886348609112 37.71930935999118)
4021,52014000,52014000,ISLAIS,ST,BARNEVELD,AVE, , , , ,753,0,0,0,16,335990,1032,0,0,POINT (-122.40815779638622 37.73471302061759)
7772,30059000,30059000,NORTH VIEW,CT,BAY,ST, , , , ,70,0,0,0,5,621687,10286,0,0,POINT (-122.42253633148768 37.80447319128351)
6531,25550000,25550000,MOORE,PL,UNION,ST, , , , ,1595,0,0,0,4,331483,4935,0,0,POINT (-122.42034629464356 37.799036692060945)
2355,22916000,22916000,SANTA MONICA,WAY,YERBA BUENA,AVE,SANTA CLARA,AVE, , ,882,0,0,0,6,202634,726,0,0,POINT (-122.46584491003783 37.738493639842744)
1087,33272000,33272000,SAN BRUNO,AVE,WAYLAND,ST, , , , ,509,0,0,0,27,964097,823,2,4.1500001,POINT (-122.40310230740847 37.72643345552387)
3761,33624000,33624000,UNNAMED 043,0,UNNAMED 042,0, , , , ,260,0,0,0,4,144670,36,0,0,POINT (-122.38404195981771 37.762066978474216)
7068,27631000,27631000,17TH,AVE,CALIFORNIA,ST, , , , ,430,0,1,1,6,433589,1346,1,4.61000013,POINT (-122.47643680338882 37.78427112474639)
2482,33365000,33365000,FRANCONIA,ST,PERALTA,AVE,ESMERALDA,AVE, , ,581,0,1,0,5,14568,2342,0,0,POINT (-122.40859103786137 37.74335279413672)
5890,24333000,24333000,HYDE,ST,MCALLISTER,ST, , , , ,10757,0,1,1,4,10391039,5462,3,0.57999998,POINT (-122.4153156152937 37.78071917726856)
8096,26664000,26664000,FILLMORE,ST,GREEN,ST, , , , ,708,0,0,1,2,122603,3340,0,0,POINT (-122.4353017308612 37.79615827706092)
7503,27910000,27910000,43RD,AVE,ANZA,ST, , , , ,589,0,0,0,8,155266,1964,1,12.88000011,POINT (-122.50388062110778 37.77728731118172)
6439,54195000,54195000,MARINE,DR,UNNAMED 187,0, , , , ,705,0,0,0,0,861535,4140,0,0,POINT (-122.44963828989306 37.80613995671939)
3569,27613000,27613000,12TH,AVE,LAKE,ST, , , , ,197,0,0,0,3,407409,1543,0,0,POINT (-122.4711146035481 37.78638724360579)
3405,25790000,25790000,NOE,ST,HANCOCK,ST, , , , ,2309,0,0,0,10,171105,2346,0,0,POINT (-122.43271575918241 37.76022356460743)
7379,54148000,54148000,GREEN,ST,KOHLER,PL, , , , ,11116,0,0,0,0,573505,8284,0,0,POINT (-122.4049239655964 37.800017034453674)
2091,33402000,33402000,PENNY,LN,DIAMOND,ST, , , , ,411,0,0,0,10,34373,1427,0,0,POINT (-122.43456362983929 37.736778729072505)
7841,51279000,51279000,PARK,BLVD,WASHINGTON,BLVD, , , , ,101,0,0,0,19,156946,12,0,0,POINT (-122.46918352302811 37.79496989112683)
3984,24960000,24960000,GEARY,ST,JONES,ST, , , , ,4043,0,1,1,13,18679492,11369,1,0.11,POINT (-122.41316144401543 37.78672974468323)
5912,33557000,33557000,EWING,TER,JEAN,WAY, , , , ,1409,1,0,0,6,300601,1364,0,0,POINT (-122.44901056896155 37.78041456850444)
3593,25424000,25424000,POWELL,ST,COLUMBUS,AVE, , , , ,3477,0,0,0,16,2702085,5660,0,0,POINT (-122.41095374025046 37.80083298178448)
6780,27688000,27688000,LAWTON,ST,33RD,AVE, , , , ,671,0,0,0,3,222080,1348,0,0,POINT (-122.49173678941243 37.75730577729647)
4570,30021000,30021000,03RD,ST,TERRY A FRAN,BLVD, , , , ,68450,0,1,0,18,469658,1758,0,0,POINT (-122.39002504007956 37.77630014496274)
1462,22653000,22653000,YERBA BUENA,AVE,MONTEREY,BLVD, , , , ,747,1,0,0,8,379887,836,0,0,POINT (-122.45869630064911 37.730838175700455)
5337,25299000,25299000,LARKIN,ST,WASHINGTON,ST, , , , ,4012,0,0,1,5,1818623,6067,1,1.10000002,POINT (-122.41957912383643 37.793466928641855)
8116,23992000,23992000,22ND,ST,FLORIDA,ST, , , , ,3241,0,0,0,4,443833,2453,0,0,POINT (-122.4103733534874 37.75594177308275)
7041,27978000,27978000,FULTON,ST,LA PLAYA,0, , , , ,10825,0,0,0,4,379471,1203,0,0,POINT (-122.50989474955003 37.77139603206796)
2048,23243000,23243000,PALOS,PL,SLOAT,BLVD, , , , ,697,0,0,0,3,350163,731,0,0,POINT (-122.48497256635474 37.73437797220809)
3096,27094000,27094000,10TH,AVE,PACHECO,ST, , , , ,1806,0,0,0,1,122190,1185,0,0,POINT (-122.46646887336337 37.750939435588336)
4125,27888000,27888000,ANZA,ST,38TH,AVE, , , , ,699,0,0,0,13,245701,1882,0,0,POINT (-122.49852129153757 37.77753091170879)
100,52220000,52220000,LAKE MERCED,ST,LAKE MERCED,ST,LAKE MERCED,0, , ,31318,0,0,0,3,196794,738,0,0,POINT (-122.48423672268964 37.71129609285041)
6420,27533000,27533000,23RD,AVE,BALBOA,ST, , , , ,307,0,0,0,9,210885,2568,0,0,POINT (-122.48231844881239 37.776399886608665)
7597,27343000,27343000,LAWTON,ST,19TH,AVE, , , , ,627,0,0,1,8,721995,1435,1,2.76999998,POINT (-122.47668417745857 37.75796898198868)
2821,21898000,21898000,GUERRERO,ST,26TH,ST, , , , ,309,0,1,1,12,1051904,2866,0,0,POINT (-122.42257106158634 37.748772897537506)
3071,23213000,23213000,PACHECO,ST,22ND,AVE, , , , ,532,0,0,0,10,215545,1165,0,0,POINT (-122.47942561631736 37.75036842257014)
1183,20512000,20512000,THORNTON,AVE,LUCY,ST, , , , ,723,0,0,0,5,199796,1198,0,0,POINT (-122.39326226439502 37.73079994447095)
6684,26824000,26824000,DIVISADERO,ST,CLAY,ST, , , , ,2462,0,0,0,8,264296,3090,2,15.13000011,POINT (-122.4408055729002 37.78987229582899)
7422,23738000,23738000,CAROLINA,ST,20TH,ST, , , , ,5173,0,0,0,3,37251,1725,0,0,POINT (-122.40014269823162 37.75979238376108)
5099,51708000,51708000,MILES,CT,SOUTH HUGHES,LN,NORTH HUGHES,LN, , ,359,0,0,0,22,42438,51,0,0,POINT (-122.47715744864952 37.79205318891911)
1969,22268000,22268000,CHENERY,ST,ELK,ST, , , , ,533,0,1,0,17,81295,1018,0,0,POINT (-122.43972250506225 37.73588604215723)
364,51614000,51614000,MAHAN,ST,H,ST, , , , ,467,0,0,0,3,331737,0,0,0,POINT (-122.36514119435743 37.7182853891174)
4960,21143000,21143000,POWHATTAN,AVE,ROSENKRANZ,ST, , , , ,1217,0,0,0,16,104636,1324,0,0,POINT (-122.41073235227263 37.74138101243937)
